Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-10-23,1.1625526460823017,1.181118765589227,1.297234007433692,1.1441521664351977,1.271168380824131,1.3935888679531836,1.2127708513187672
2017-10-24,1.1639224627079041,1.1843083160527015,1.305301542484428,1.1482314321277551,1.2699705992906727,1.395657660520223,1.215491807015064
2017-10-25,1.164267021471149,1.1771610479786425,1.3018024468045877,1.153191179599272,1.272897481793097,1.3973085843898227,1.2259287460556092
2017-10-26,1.1688163773591007,1.1798587627452797,1.3047057344438693,1.163011353084683,1.2742894544148244,1.3995581497881455,1.2316980000818656
2017-10-27,1.1718172914731608,1.1767516147993684,1.292866274585265,1.1787214148463134,1.2691140789020519,1.4035644979462096,1.2292271736946305
2017-10-30,1.1794383655415026,1.1816073469104962,1.2993435116770404,1.1901890562942508,1.2806342214120323,1.4176219246013089,1.2340617278667547
2017-10-31,1.1828404022549537,1.1811603708247063,1.2913918482292668,1.1985753441825902,1.290488318794207,1.426805439278738,1.2306858543328776
2017-11-01,1.1935030706867595,1.1907084122124199,1.3137450718758736,1.2000738838046452,1.3114173118255192,1.4337168045553539,1.2432126696832586
2017-11-02,1.1898191180001596,1.1886630318235403,1.3094199617345503,1.1975879321111946,1.3089619531713619,1.4330270768465483,1.2412240777193981
2017-11-03,1.1944783200441895,1.1929723147333438,1.3135289958218013,1.2057358254137278,1.3182654763166057,1.4440690574760422,1.2446415813288885
2017-11-06,1.1945898719760604,1.195306892474776,1.3099402347475482,1.204873609502374,1.3243145681621853,1.4511794222747896,1.2445582048925345
2017-11-07,1.1881959999068685,1.1943557296157676,1.3022556681646003,1.189025941875505,1.3226667392617653,1.4534554957124686,1.232454202265421
2017-11-08,1.189535675548928,1.1901595568439567,1.2954905283037188,1.198375807718364,1.3237924745604597,1.4588150374575088,1.2268576316533706
2017-11-09,1.1913803017962377,1.1923899981506874,1.3042200257835317,1.19889186585413,1.3292687178345142,1.4644382782825087,1.2275482490250662
2017-11-10,1.1904465668660953,1.1915797199499678,1.304754518513002,1.1924825784009587,1.3307378001394508,1.4656181319588166,1.229072398190046
2017-11-13,1.1803092909612996,1.1838483236878081,1.2970819461139873,1.1803868889115816,1.3175595641227569,1.4521877766192814,1.2175458675056567
2017-11-14,1.1745464692512761,1.1782753412584068,1.2904132335204976,1.174967529693515,1.3135393389448067,1.4454807785059764,1.212979234267088
2017-11-15,1.1664239883610426,1.1741245266970135,1.2815096753108906,1.1597513170928038,1.3096223885906242,1.4435515907509573,1.2048165997484526
2017-11-16,1.1786771610774918,1.1824147461468806,1.2876047817732401,1.1733451375543822,1.3242535440110594,1.4605952306650385,1.2163312693498456
